Age,Training_Hours_Per_Week,Performance_Score,Gender,Calories_Required,Height,Weight,Training_Complexity_Range
41,25,5,Male,1811,187,91,Medium
18,28,7,Male,3030,154,71,Medium
31,14,8,Female,1677,169,59,High
34,16,9,Male,2493,186,84,Low
19,8,6,Female,1695,157,69,High
44,13,1,Female,1931,153,60,Medium
27,21,1,Male,2270,153,56,Medium
36,15,6,Female,2537,186,68,Low
27,20,7,Male,3014,157,78,High
37,17,9,Male,2492,165,50,Medium
24,13,2,Female,2624,174,60,Medium
40,21,2,Female,1971,180,60,Low
29,17,2,Male,3271,160,92,Low
44,8,1,Male,2024,150,100,High
44,22,2,Female,1603,183,97,High
32,8,3,Male,2018,153,56,High
25,14,2,Female,2446,156,57,Medium
26,9,2,Male,2418,155,60,High
27,8,4,Male,2831,165,52,Low
21,26,4,Male,1754,174,65,Medium
41,21,3,Male,3448,170,69,Low
39,29,1,Male,2435,183,90,High
36,8,6,Female,2119,152,69,Low
41,13,4,Male,1651,176,50,Medium
26,14,8,Female,1796,184,61,Medium
37,26,6,Female,2010,186,81,Low
42,22,6,Male,2333,175,86,Medium
28,24,4,Female,1670,177,78,High
21,17,5,Female,3158,159,57,High
18,27,4,Male,3301,159,65,Low
39,5,2,Female,3296,169,90,High
30,16,8,Male,2796,172,71,Medium
34,6,5,Female,1639,177,75,Low
20,26,2,Male,1825,174,64,Low
23,9,6,Female,2672,184,72,Medium
25,18,6,Male,2820,166,62,Low
41,14,7,Female,2825,155,67,High
45,19,3,Male,3434,188,78,Low
30,21,8,Male,2701,163,79,High
19,25,7,Male,3171,164,98,High
33,24,3,Male,1970,176,66,Low
20,22,10,Female,2581,189,50,Medium
25,26,6,Male,2479,156,54,Low
45,27,8,Male,1884,165,52,Low
27,23,7,Male,2229,151,51,High
38,9,5,Male,2657,170,62,Medium
25,26,4,Female,3360,167,84,High
39,17,9,Male,2884,174,98,High
26,29,3,Female,1647,190,98,High
26,27,4,Male,3435,162,97,High
19,19,9,Male,2682,189,86,Low
29,22,4,Female,1830,174,64,Low
43,13,2,Male,2985,150,73,High
40,27,1,Female,2449,166,80,Low
27,7,5,Male,1706,189,89,High
44,12,8,Female,2096,182,87,Medium
33,27,8,Male,3205,173,64,Medium
20,22,6,Female,2989,173,95,Medium
25,22,10,Female,2493,180,96,Low
26,27,2,Male,2773,181,74,Low
43,18,5,Female,2226,176,100,High
36,27,5,Female,3059,171,72,High
27,23,1,Female,1771,186,57,Low
22,18,2,Female,1568,150,64,Low
45,15,3,Female,2757,170,86,Medium
27,25,7,Male,2509,152,52,High
28,6,7,Female,2899,172,72,Low
28,26,6,Male,2190,156,92,High
22,14,2,Male,2591,167,66,High
36,25,7,Female,2791,185,62,Medium
24,21,7,Male,2403,185,87,Medium
33,14,2,Male,2561,180,79,Low
43,17,6,Female,1564,152,99,Medium
30,9,3,Female,1539,181,77,Medium
31,18,1,Female,2265,171,89,Low
18,19,8,Female,1721,186,65,High
21,20,8,Male,2202,159,92,High
30,7,2,Male,2161,151,98,Low
40,29,3,Female,1964,150,95,High
22,27,9,Female,1946,186,67,High
43,26,9,Male,2850,184,52,Low
39,27,3,Male,2796,179,86,Low
27,21,6,Male,3409,171,61,Low
25,17,7,Male,1766,164,84,High
21,8,6,Male,2180,186,98,Medium
32,9,9,Female,3344,186,57,Medium
37,9,8,Male,3137,169,84,Low
18,9,3,Male,3024,171,57,High
32,13,8,Male,1694,153,53,Low
23,29,3,Male,2291,161,97,Low
19,19,8,Male,3333,161,52,Medium
26,28,9,Female,2020,168,95,High
24,6,2,Male,3331,166,89,High
33,13,4,Male,2336,170,65,Medium
25,5,7,Female,1634,157,62,High
28,13,2,Female,2767,163,64,High
22,17,2,Female,2868,153,74,Low
39,19,6,Female,3234,162,94,High
39,6,6,Male,1821,174,60,Medium
25,27,10,Male,2761,153,70,Low
26,11,3,Female,2934,158,72,Medium
42,24,4,Female,3379,161,60,Low
45,27,6,Female,2478,186,72,High
30,19,5,Male,2561,173,78,High
20,29,6,Female,1711,172,77,High
34,28,6,Male,3324,186,69,Medium
22,7,4,Female,2901,169,54,High
34,10,7,Female,3066,181,94,High
18,19,5,Male,3159,181,59,High
28,8,10,Male,2846,161,91,Medium
35,25,4,Female,2860,161,86,Medium
36,21,4,Female,2306,184,87,Medium
21,15,8,Female,3119,167,89,High
41,22,7,Female,1922,182,71,High
37,18,7,Male,1986,153,50,Medium
41,14,9,Male,2361,179,60,Low
44,19,7,Female,1791,189,80,High
42,7,6,Male,1511,181,52,Medium
43,13,7,Male,2506,153,73,Medium
37,11,2,Female,2263,169,72,Low
19,20,4,Female,2559,180,73,Low
32,27,2,Male,2207,169,67,Low
39,9,1,Female,2335,180,71,Medium
31,11,3,Male,1712,185,89,Low
35,13,7,Female,3108,169,58,High
43,5,5,Female,2405,155,73,Low
42,11,2,Male,3048,187,53,High
37,15,7,Female,1978,153,80,High
34,6,3,Male,1832,161,77,Low
28,21,8,Female,2166,161,93,High
28,16,9,Male,2665,179,95,High
34,8,7,Female,2042,177,92,Medium
18,10,3,Male,1624,169,52,High
22,22,6,Female,2277,186,53,Medium
20,7,7,Male,2075,160,85,Low
36,24,5,Male,3139,180,74,High
30,25,5,Male,2122,185,85,High
34,28,6,Male,3370,151,86,High
32,30,9,Male,3427,168,87,High
21,25,10,Male,3089,190,93,Medium
41,10,10,Female,3238,166,86,Medium
35,27,5,Male,2168,164,83,High
31,11,8,Female,2151,160,53,Medium
26,30,7,Female,1697,170,95,High
32,23,4,Male,2671,184,69,Low
28,26,4,Female,2616,168,96,Low
41,10,7,Female,1879,170,76,Low
19,16,8,Male,2090,181,82,Medium
27,28,3,Male,3319,163,63,High
32,10,9,Male,3017,177,90,High
41,22,6,Female,2820,170,70,High
29,30,2,Female,1625,162,72,Medium
23,29,8,Female,1685,156,59,Medium
35,22,9,Male,3377,177,64,High
37,15,1,Male,3251,188,87,Low
35,22,8,Male,3017,160,64,High
43,28,4,Female,3370,160,64,Medium
44,6,4,Female,2101,170,89,High
19,21,7,Male,1972,153,96,High
25,22,5,Female,2272,153,70,High
42,15,2,Female,1919,165,74,Low
25,17,2,Female,2951,178,96,Medium
32,27,3,Female,1986,172,53,Low
45,18,4,Female,2340,185,55,High
32,23,6,Male,2279,161,86,Low
22,22,1,Female,2180,162,81,Medium
42,11,8,Male,3238,172,61,Low
24,8,9,Female,3090,186,75,Medium
41,18,2,Male,2911,153,66,High
26,6,7,Female,2820,187,91,Medium
18,26,6,Female,2865,154,87,Medium
20,24,3,Female,1891,186,79,Medium
35,22,3,Male,1739,184,81,High
23,20,10,Female,1546,158,96,High
21,25,2,Female,3260,156,96,Low
37,8,8,Male,2642,180,82,High
27,21,9,Female,2341,166,74,Low
45,24,2,Male,2061,174,77,Low
42,25,2,Female,2746,190,67,Low
25,20,8,Male,1890,157,76,Medium
21,13,8,Female,3194,171,66,Low
39,19,9,Male,1708,171,95,High
25,30,8,Male,2441,154,57,High
36,19,1,Female,2976,185,53,High
22,6,4,Male,1654,173,68,High
42,8,9,Female,1901,180,98,Low
45,7,4,Female,3037,179,77,High
24,15,7,Male,2174,180,57,High
39,26,2,Female,1761,158,74,Medium
26,23,1,Female,3245,187,97,High
32,13,2,Female,3128,161,84,Low
31,23,1,Male,1958,150,59,Medium
18,30,8,Male,1549,158,86,Low
44,17,4,Male,2740,166,55,Low
36,10,4,Male,2690,186,98,Low
34,25,7,Male,2773,180,61,High
24,10,10,Female,1891,152,53,Medium
28,13,4,Female,3480,185,97,High
37,21,8,Female,3238,190,51,Low
32,16,5,Male,2266,159,55,Low
33,8,9,Male,3400,183,87,Low
25,6,9,Male,2706,151,69,Low
45,26,9,Female,2548,172,54,High
28,10,4,Female,2277,178,60,Low
19,9,2,Male,3220,154,83,Low
42,21,9,Female,1984,177,88,High
35,19,5,Male,3226,167,93,Medium
37,8,4,Male,2401,162,82,Low
29,16,9,Male,2001,172,97,Low
41,16,2,Female,2528,160,81,Low
25,10,5,Female,1516,164,54,High
37,15,4,Female,2213,188,98,High
29,19,8,Male,2457,151,79,High
37,12,2,Female,1898,158,73,Medium
29,27,3,Male,2602,170,64,Medium
23,21,2,Male,3491,161,92,High
39,8,5,Female,2319,179,93,Low
41,12,5,Male,1583,151,67,High
34,27,9,Female,3356,169,57,High
22,20,7,Male,2131,165,56,Medium
19,22,5,Female,1667,185,93,Low
36,30,5,Male,3283,179,54,Low
31,28,10,Female,1597,180,55,Low
35,9,1,Female,2359,185,85,Low
23,13,1,Male,2615,189,55,Low
34,17,1,Male,2255,167,88,High
26,17,4,Female,3325,167,94,High
18,12,2,Female,2265,178,62,Low
38,23,8,Female,2939,156,65,Low
23,23,3,Female,3492,162,99,Low
36,28,9,Male,2769,170,88,Low
19,27,3,Male,2256,160,60,Low
42,10,1,Female,2507,153,85,High
27,27,2,Female,3278,186,85,Low
30,6,8,Male,1603,176,54,Medium
25,29,7,Male,2745,162,95,Low
26,27,4,Female,1783,185,90,Medium
29,9,1,Female,1841,166,60,High
40,17,3,Male,2899,184,88,Medium
37,26,9,Male,1930,160,72,High
40,26,3,Female,2549,177,79,Medium
25,25,7,Female,3168,174,70,Medium
23,11,3,Male,1574,190,71,Low
28,23,9,Male,3019,183,94,Low
38,12,10,Female,2377,157,88,Low
39,17,9,Male,2517,179,77,High
38,8,7,Male,3264,163,75,High
31,16,1,Male,2827,152,55,Medium
30,26,2,Female,2436,157,60,Medium
27,7,4,Male,2730,176,57,Low
33,17,8,Male,2870,165,56,Low
41,7,9,Male,1912,174,95,Medium
37,9,4,Male,2230,179,55,Medium
18,26,10,Male,2946,181,59,Low
21,20,1,Male,1703,173,60,High
37,10,10,Female,3199,157,66,Medium
45,20,4,Female,2298,189,65,High
21,6,10,Male,3386,176,72,High
42,26,10,Male,2078,161,97,Low
37,18,7,Male,2398,161,74,Low
41,22,4,Male,3059,176,52,Medium
24,23,2,Male,2241,154,64,High
24,19,7,Female,1511,164,95,Low
42,28,6,Female,2592,151,72,Medium
31,16,8,Male,2809,151,60,High
18,13,8,Male,1554,187,84,High
26,26,4,Male,2669,165,67,Medium
35,10,6,Male,3468,183,89,Low
32,26,6,Female,3182,175,65,Low
31,10,1,Male,2195,181,54,Low
21,14,8,Male,2048,184,64,Low
37,20,7,Male,2096,189,76,Low
41,15,2,Female,1549,177,94,Medium
45,7,1,Male,3277,185,88,High
42,16,1,Female,2281,171,81,Medium
21,23,6,Female,2809,169,51,High
35,8,8,Male,2793,187,83,Medium
21,17,4,Male,2486,187,98,High
37,18,9,Female,3248,176,82,Low
25,30,3,Female,1921,177,53,High
35,9,8,Male,1589,155,73,Medium
34,23,2,Female,3401,161,76,Medium
38,16,3,Female,2603,153,71,Medium
26,16,4,Female,3322,162,51,High
19,16,6,Female,2811,152,99,High
36,9,3,Male,2330,156,99,High
26,8,3,Female,3303,158,94,High
18,16,4,Female,3312,159,83,Low
18,5,4,Female,2628,171,51,Low
39,9,4,Female,1829,185,69,Medium
38,17,4,Female,2638,162,81,Medium
19,20,8,Female,3479,162,93,Medium
45,26,7,Female,1727,188,91,Medium
19,8,5,Male,1527,160,68,Medium
24,26,7,Female,2207,179,59,Low
39,21,5,Female,1957,170,94,High
35,23,7,Male,3488,187,88,Low
21,6,9,Female,3106,173,96,High
36,26,9,Male,2560,175,69,Low
28,10,6,Male,3352,154,91,Medium
34,13,7,Female,3263,168,78,Medium
18,27,4,Female,3373,155,63,High
35,28,9,Male,3179,158,62,Low
31,28,2,Female,2133,172,70,High
19,6,4,Male,2255,180,54,High
27,10,6,Male,3292,164,72,High
23,19,2,Female,2827,179,86,High
45,30,6,Male,2725,174,67,High
34,20,10,Female,1562,158,94,Low
40,21,9,Female,1820,170,52,High
39,12,3,Female,1544,166,97,High
18,15,4,Male,2933,157,87,Low
23,24,2,Female,2319,172,77,Low
21,13,10,Male,2710,166,55,Low
28,24,7,Female,2985,159,60,Medium
23,25,2,Female,2764,173,96,Low
38,19,7,Female,2002,185,88,Low
24,22,10,Male,3037,178,89,Low
35,12,6,Male,2537,155,89,High
22,22,7,Female,2079,186,70,High
38,21,4,Female,2137,173,76,Low
44,6,5,Male,3016,187,59,Medium
43,25,6,Male,2609,166,82,Medium
32,8,9,Female,2235,180,58,High
45,16,5,Male,2056,180,77,High
25,19,8,Male,3248,167,90,Medium
44,21,3,Male,1971,187,83,Low
30,16,5,Female,3336,171,62,Low
45,28,8,Female,3215,186,58,Low
26,21,9,Female,1677,178,63,Medium
41,7,3,Female,2310,174,73,Medium
33,20,7,Female,2100,163,76,Medium
33,18,8,Male,1671,152,54,High
24,23,2,Male,2109,174,59,Medium
39,5,3,Male,3248,157,58,Low
41,8,7,Female,3380,165,62,High
39,9,3,Female,1812,164,82,Medium
34,16,7,Female,3057,174,73,Low
34,7,4,Male,2866,182,67,Low
40,19,2,Female,2309,165,65,High
18,19,9,Female,3493,173,85,High
44,13,3,Female,1605,173,93,Low
39,11,6,Male,2705,179,84,Medium
29,27,8,Male,2871,180,87,High
38,27,8,Female,2662,160,65,High
27,22,4,Female,3092,187,70,Medium
39,13,3,Female,2137,171,91,Medium
45,20,8,Male,1992,162,95,Low
30,10,5,Male,1995,187,51,Low
30,27,6,Female,1703,179,70,Low
44,27,7,Female,3370,159,99,Low
35,7,8,Male,2013,168,62,Low
41,8,6,Male,3047,171,96,High
43,16,3,Female,2028,178,96,High
22,21,10,Male,2643,170,51,High
38,18,1,Male,3243,155,75,Medium
45,13,7,Female,2624,189,85,High
20,10,1,Male,2573,179,65,Medium
44,11,2,Male,1533,177,62,High
18,26,7,Male,2683,172,92,Low
22,29,3,Male,3216,171,95,Low
29,11,4,Male,3399,158,74,High
29,22,6,Female,1828,158,62,High
28,9,5,Male,1677,189,62,Medium
43,10,5,Male,1803,171,96,High
43,22,1,Female,2386,181,64,Medium
30,24,5,Female,2965,176,95,High
33,9,4,Female,2655,170,63,High
41,21,4,Male,3175,163,91,High
41,19,9,Female,1825,159,98,High
28,7,5,Female,2876,169,88,Low
26,28,5,Male,1582,155,83,Low
24,22,8,Male,3317,178,67,High
23,29,5,Female,1825,168,84,Medium
23,28,3,Male,2669,189,50,Low
27,15,6,Male,1830,188,68,High
36,11,2,Female,3405,166,98,Low
42,18,10,Female,3051,190,88,Low
41,16,10,Male,2779,159,71,High
44,22,5,Male,2927,172,99,Medium
44,24,4,Female,2203,165,68,High
26,25,9,Male,1638,155,78,Low
19,12,3,Female,1982,176,98,Medium
21,29,7,Male,2720,184,96,Low
26,9,2,Male,1644,156,63,High
21,9,2,Male,2500,152,79,Low
31,21,1,Female,1848,174,80,Low
24,6,3,Female,2395,153,74,Low
43,12,1,Female,3327,156,86,Low
34,24,3,Male,2117,163,67,High
25,21,8,Female,3343,156,69,High
45,23,5,Female,2732,189,71,Low
41,22,4,Female,2883,185,58,High
36,12,6,Female,1769,178,69,High
21,7,9,Male,3388,161,79,High
36,11,1,Female,2500,161,69,Medium
34,27,2,Female,3225,171,93,Low
23,13,8,Male,2573,164,77,High
27,26,4,Female,2937,157,60,Low
29,28,3,Male,1622,185,96,Low
37,17,4,Female,2289,186,70,High
38,28,4,Male,3242,159,62,Medium
28,22,7,Female,1825,163,75,Medium
30,17,8,Female,2677,159,100,Medium
35,15,10,Female,2144,185,95,Low
39,17,5,Female,2470,162,85,Medium
39,22,3,Female,1739,162,72,Medium
36,27,1,Male,2735,174,70,Medium
26,27,8,Male,1699,168,67,Low
25,23,3,Male,3312,153,77,Medium
29,9,3,Male,1838,154,96,High
30,14,9,Female,1688,188,57,Medium
18,15,6,Male,2184,161,80,Low
39,21,2,Female,2158,166,88,High
32,28,3,Female,1850,150,62,High
19,12,7,Female,2218,160,77,Low
34,14,6,Male,1617,175,65,Medium
40,6,2,Male,1510,165,60,Low
31,20,6,Male,3175,182,91,Low
38,25,2,Female,3128,186,69,Low
19,27,6,Female,2364,171,94,Low
20,27,3,Female,1563,178,53,Medium
37,23,7,Female,2521,190,65,Low
43,5,5,Male,2133,175,97,Low
32,18,4,Female,3450,155,96,Medium
27,6,9,Male,2346,178,91,High
43,6,8,Male,3386,186,78,Low
36,18,8,Male,2958,164,72,High
27,24,5,Female,3258,176,73,Medium
23,21,3,Female,1797,185,61,Low
32,10,2,Female,3185,157,95,High
23,18,6,Male,2096,154,51,Low
38,19,7,Male,2673,164,62,Low
43,25,2,Female,2467,170,82,Low
45,27,9,Male,3140,188,52,High
41,25,2,Female,2225,161,76,High
33,9,4,Female,2220,181,87,Low
25,12,3,Female,3285,153,68,Medium
44,19,5,Male,1931,161,66,High
37,30,8,Male,1653,170,63,High
44,5,4,Male,2071,178,93,Medium
33,8,10,Male,2615,166,89,High
35,19,4,Male,2583,182,58,High
31,6,8,Female,2307,181,98,Low
40,7,3,Female,1991,151,86,Medium
43,27,9,Male,1527,173,68,Low
25,28,4,Male,2701,168,66,High
40,25,10,Female,2732,177,91,High
41,20,4,Male,2864,154,82,High
45,28,4,Male,2955,184,83,High
31,27,2,Female,1516,174,70,Medium
42,18,7,Male,1951,157,95,Medium
35,7,3,Male,1867,164,63,Low
28,17,2,Male,2534,171,63,High
29,18,3,Male,2855,150,76,Low
44,12,1,Female,2946,180,78,High
20,24,10,Female,2332,161,53,Medium
41,13,1,Male,2890,189,80,Medium
19,10,10,Male,2207,168,69,Medium
42,23,10,Male,2222,163,100,Medium
22,6,3,Female,2884,151,57,High
30,7,3,Male,3385,182,65,Low
23,10,6,Female,2315,178,83,High
34,9,8,Male,2750,164,62,High
18,9,4,Male,3347,181,74,Low
34,15,5,Male,1715,178,95,High
25,10,8,Male,1725,163,94,High
20,5,1,Male,2758,177,76,Medium
32,15,9,Female,1655,156,86,Medium
38,14,9,Female,1856,151,72,High
42,9,6,Male,2405,185,79,High
43,17,8,Male,2486,162,87,Low
23,6,2,Female,1681,161,89,Low
23,28,5,Female,3343,155,62,Low
24,13,8,Female,2972,181,94,Medium
34,23,3,Female,2052,155,76,Low
38,16,2,Male,2639,177,52,Low
29,8,6,Male,2343,158,73,High
32,13,7,Female,2154,156,67,Medium
45,19,4,Female,2423,172,87,Medium
41,8,3,Male,1509,152,65,Medium
34,23,2,Female,1654,155,96,Medium
25,25,1,Female,2881,162,58,High
30,29,10,Female,3256,158,57,High
39,28,5,Male,2489,170,90,Medium
39,28,3,Female,1852,189,61,High
18,29,8,Male,1655,184,72,Low
28,23,6,Female,3086,160,77,Low
27,27,1,Male,1889,166,93,High
20,28,3,Male,3034,172,91,High
34,16,4,Female,1556,180,91,High
18,17,3,Male,1996,182,51,Medium
35,25,9,Female,1896,160,82,High
31,6,4,Male,3452,180,55,Low
32,26,9,Male,2685,161,80,Medium
41,12,3,Male,2974,166,94,High
27,10,9,Male,1528,180,64,Medium
27,29,2,Male,3017,175,91,Medium
44,25,2,Female,1917,189,62,High
38,20,6,Female,2385,175,85,High
42,15,7,Male,1656,168,75,Medium
39,13,9,Female,3360,174,86,High
41,6,4,Male,3385,170,68,High
32,14,5,Male,1747,185,75,High
34,17,7,Female,1747,184,72,Medium
20,8,8,Male,2838,151,88,Medium
21,23,7,Male,1657,180,80,High
25,23,8,Male,2792,153,70,Medium
43,18,10,Male,1608,173,66,High
41,6,5,Male,2088,167,73,High
40,27,5,Male,2931,159,99,Medium
43,12,6,Male,2476,158,71,Medium
39,6,4,Female,2247,160,98,High
43,20,8,Female,3336,155,63,Medium
26,17,4,Female,1565,156,57,Low
25,25,3,Male,3251,161,82,High
28,7,2,Female,3183,153,94,High
22,11,4,Female,2773,179,61,Medium
32,27,10,Male,1667,161,83,High
41,7,8,Female,2935,172,59,High
33,9,2,Female,2353,166,62,Medium
37,8,10,Male,2215,163,86,Medium
34,19,8,Male,3334,185,55,Medium
18,25,5,Female,2519,171,82,High
42,6,9,Male,2909,151,56,Low
29,7,3,Female,2413,183,71,Medium
19,11,9,Female,2026,168,50,High
19,8,4,Female,1547,161,67,High
23,12,2,Female,3168,166,52,Low
24,20,9,Male,3489,179,83,Low
45,6,7,Male,3365,164,70,High
25,9,3,Female,2815,179,72,Low
23,19,4,Female,2827,168,80,Medium
27,10,8,Female,2611,160,54,Medium
36,10,4,Female,3334,165,79,High
20,26,2,Female,2594,169,52,Medium
25,18,5,Female,2309,154,65,High
27,25,8,Male,1504,171,58,Medium
33,28,1,Female,3310,157,97,High
22,21,3,Male,3046,152,58,High
35,18,4,Male,1516,190,77,Medium
24,14,7,Male,3195,172,84,Medium
34,23,2,Female,2998,164,70,High
42,20,4,Male,2103,171,58,Medium
32,29,4,Male,1830,162,68,High
28,19,4,Female,2758,161,55,Medium
35,10,1,Female,3020,155,51,High
39,16,5,Female,2708,179,66,Medium
36,24,7,Male,2428,164,78,Medium
26,9,10,Male,2684,177,81,Medium
40,5,9,Female,2794,161,58,Medium
37,14,2,Female,2932,172,62,Low
39,8,9,Female,1939,179,93,High
39,15,7,Female,2921,183,76,High
41,28,6,Male,3070,160,79,High
27,27,2,Male,1767,157,99,Low
27,16,3,Male,3261,166,84,Low
33,29,3,Male,3487,154,91,Low
35,7,4,Female,3065,161,66,Medium
34,13,2,Female,3286,154,69,Medium
21,24,3,Male,2612,188,91,Medium
37,27,4,Male,2455,160,58,Low
22,5,5,Female,3426,171,74,Low
22,5,6,Male,3029,155,81,High
27,17,8,Female,3300,162,92,Medium
21,14,9,Female,3348,152,58,High
32,22,3,Male,3353,156,57,Low
45,19,5,Female,3026,187,62,Medium
27,12,10,Male,2564,185,78,Medium
19,30,4,Male,2193,184,95,Low
32,16,8,Female,1597,154,75,Medium
37,8,7,Male,2374,190,73,Low
45,15,6,Male,1878,189,53,High
37,13,6,Male,2809,151,99,Low
27,18,9,Female,2075,185,70,Low
41,27,5,Male,1766,180,60,Medium
28,22,5,Female,2952,151,94,Low
23,8,9,Female,2745,189,83,High
32,15,3,Male,2947,178,60,Low
30,14,4,Male,2224,164,67,Medium
19,14,10,Female,1717,161,64,Low
41,11,7,Female,3274,153,62,Medium
28,17,6,Female,3357,155,66,Low
20,11,3,Female,3063,182,84,High
38,23,4,Female,1938,154,99,High
23,6,4,Female,1555,151,57,Low
36,19,2,Female,2792,156,75,High
41,12,8,Male,3498,168,57,Medium
40,8,5,Male,2987,172,56,Low
21,25,8,Female,2320,161,66,Low
19,12,3,Female,2639,161,96,High
27,16,2,Female,2851,175,66,High
32,14,7,Female,3304,160,86,Low
20,13,3,Female,1513,150,55,Medium
34,20,6,Male,2351,153,70,Low
39,29,4,Male,3010,153,54,Medium
22,21,2,Female,2594,177,95,Medium
42,28,3,Female,1716,185,99,High
40,27,4,Female,2045,168,50,Medium
39,18,2,Male,3312,167,84,High
35,6,5,Female,2189,166,76,High
29,11,3,Female,3242,169,92,Medium
32,17,7,Female,1502,190,94,High
41,13,1,Male,2425,167,62,Low
18,5,4,Male,2221,159,77,High
19,22,9,Male,1872,172,84,High
21,28,5,Female,3088,183,59,High
45,22,7,Male,1844,173,99,Medium
26,22,5,Male,3357,179,57,Medium
30,11,2,Female,2422,162,79,High
29,16,9,Female,1759,154,60,High
28,27,8,Male,1962,150,84,Low
36,28,9,Male,2741,185,91,Medium
22,18,10,Male,1649,187,81,Low
26,6,1,Female,2647,183,91,Low
36,21,6,Female,2430,183,98,Medium
29,24,6,Female,3463,163,67,High
36,11,1,Female,1785,169,95,Low
21,29,8,Male,2382,177,92,High
20,14,1,Female,1792,180,51,Low
27,16,8,Male,1948,183,61,High
39,25,6,Male,2556,171,56,Medium
22,23,3,Male,3263,186,81,High
41,8,8,Male,2692,178,56,Low
19,24,3,Female,2507,159,69,High
29,18,4,Male,2032,177,96,Medium
31,16,4,Female,2339,161,76,High
31,22,3,Male,3017,159,91,Medium
37,28,7,Female,2264,185,94,High
25,14,4,Male,3488,172,84,Medium
20,23,2,Male,3435,159,92,High
30,15,6,Male,2824,189,66,High
44,29,4,Male,3245,181,98,High
25,27,2,Male,2252,186,87,Low
42,6,5,Female,2031,186,86,High
45,11,6,Male,2585,150,74,High
29,14,5,Male,2935,188,52,High
41,7,1,Female,3000,171,66,Medium
19,25,6,Female,1916,165,86,Medium
30,24,4,Female,2979,178,78,High
30,25,5,Male,1766,155,86,Low
44,24,6,Male,3119,187,74,High
31,19,2,Male,2279,155,74,Medium
32,14,3,Male,3274,156,58,Low
45,25,5,Male,2211,189,94,Medium
21,15,8,Male,2544,154,59,Low
42,30,2,Male,3093,167,94,High
18,21,9,Female,1550,173,88,High
35,19,6,Male,2757,189,71,High
36,23,5,Female,1630,189,58,High
23,22,9,Female,1956,166,99,High
22,15,5,Female,1756,152,89,Low
33,20,5,Male,1988,188,59,Low
42,29,8,Female,2707,189,81,High
38,22,3,Female,2101,183,60,High
28,25,2,Female,3182,164,70,High
45,24,4,Male,1819,158,61,Medium
35,18,8,Female,3309,172,78,High
36,8,5,Male,2159,170,90,High
18,6,5,Male,3136,174,95,Medium
21,18,2,Female,2309,160,97,Low
21,6,4,Male,3256,162,75,Low
39,22,9,Female,1551,162,62,Medium
28,13,1,Male,2219,169,71,Low
29,24,9,Female,3368,175,70,High
19,7,7,Female,3310,176,63,Low
27,9,9,Male,3405,161,59,Medium
37,9,5,Female,3150,162,70,Medium
43,16,9,Female,3488,176,86,High
24,21,2,Male,3069,155,82,High
19,29,3,Male,3291,155,98,Medium
30,17,8,Male,1742,179,78,Low
18,24,1,Female,2817,154,53,Medium
28,6,1,Female,2233,151,59,Medium
27,6,5,Female,2279,165,85,Medium
24,16,7,Male,1784,176,94,Medium
25,15,5,Male,3161,157,97,Low
45,19,6,Female,3335,182,95,Low
23,26,2,Female,2543,155,54,Low
20,8,3,Male,1754,183,71,High
29,14,9,Male,2223,151,97,High
41,28,9,Male,1794,185,88,High
18,25,3,Male,3483,188,80,High
34,21,9,Male,1711,176,60,High
32,9,4,Female,1803,189,97,Low
31,17,3,Female,2141,161,98,Medium
31,20,4,Female,3319,163,92,Medium
34,27,5,Male,2613,182,75,Low
43,18,7,Female,2335,169,92,Low
30,20,10,Male,3488,178,58,Low
27,13,6,Male,1723,155,99,Low
41,21,5,Male,1856,163,54,Low
41,10,10,Female,2192,182,59,Medium
28,9,8,Female,1864,164,99,Low
24,21,4,Male,3405,164,84,Low
25,21,7,Female,2849,160,100,High
39,23,2,Male,1849,156,66,Low
20,7,8,Female,2020,166,68,Medium
42,14,1,Female,3025,158,67,Medium
24,7,7,Male,1502,166,80,Medium
39,8,10,Male,3346,185,99,High
18,11,5,Female,1901,180,56,High
41,16,9,Female,3251,174,93,Medium
31,16,2,Female,1574,171,67,Medium
18,15,9,Female,3465,153,54,Medium
43,11,3,Female,2392,160,88,Low
18,5,2,Female,2793,153,53,Low
44,15,9,Male,3387,168,67,Low
35,11,8,Male,3179,156,73,High
28,25,2,Female,2079,182,63,High
